,AirBnB_id,active_within_0_2,arts_within_0_2,food_within_0_2,nightlife_within_0_2,restaurants_within_0_2,shopping_within_0_2,active_within_2_4,arts_within_2_4,food_within_2_4,nightlife_within_2_4,restaurants_within_2_4,shopping_within_2_4,active_beyond_4,arts_beyond_4,food_beyond_4,nightlife_beyond_4,restaurants_beyond_4,shopping_beyond_4
6509,671738569907963677,0,0,2,0,6,0,0,0,0,1,2,0,0,0,2,3,10,0
6510,671753857149431400,0,0,2,0,6,0,0,0,0,1,2,0,0,0,2,3,10,0
6511,671760574002197845,0,0,2,0,6,0,0,0,0,1,2,0,0,0,2,3,10,0
6512,671761745389896543,0,0,2,0,6,0,0,0,0,1,2,0,0,0,2,3,10,0
6513,671771983477327756,0,0,2,0,6,0,0,0,0,1,2,0,0,0,2,3,10,0
6514,671778812559146780,0,0,0,0,2,0,0,1,2,2,5,0,0,0,0,2,10,0
6515,672357004979144403,0,1,2,2,9,1,0,0,0,2,8,0,0,0,0,0,0,0
6516,6724955,0,0,0,3,6,0,0,2,3,5,8,0,0,0,1,2,3,0
6517,672556115402743851,0,0,1,2,8,0,0,0,1,3,9,0,0,0,0,0,0,0
6518,6729170,0,0,2,2,8,0,0,1,1,2,9,0,0,0,0,0,0,0
6519,673040197379185335,0,0,0,0,1,0,0,1,1,2,3,0,0,0,1,5,13,0
6520,673305143529247469,1,0,0,0,7,0,0,0,2,3,4,0,0,0,0,1,6,0
6521,673830101498637482,0,0,1,1,2,0,0,0,2,5,13,0,0,0,0,0,2,0
6522,673848676233521051,0,0,1,3,9,0,0,0,1,2,9,0,0,0,0,0,0,0
6523,673864882445527568,0,0,0,0,2,0,0,1,2,3,9,0,0,0,0,1,6,0
6524,673865899688891167,0,0,0,0,3,0,1,0,2,2,8,0,0,0,0,1,6,0
6525,673889646385000942,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6526,673908092252119274,0,0,2,3,10,0,0,1,0,2,4,0,0,0,0,0,3,0
6527,673962777037366190,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6528,673984675015661242,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6529,674114347726636320,0,0,1,6,15,0,0,0,1,0,2,0,0,0,0,0,0,0
6530,674130137586803772,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6531,674135418979231671,0,0,0,0,10,0,0,0,2,0,4,0,0,0,0,1,6,0
6532,674159,0,1,1,3,8,0,0,0,1,4,10,0,0,0,0,0,0,0
6533,674415424672746590,0,1,2,6,14,0,0,0,0,0,4,0,0,0,0,0,0,0
6534,674503210826504652,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6535,674566792212731417,0,0,6,4,13,0,0,0,0,1,4,0,0,0,0,0,0,0
6536,674567650098434497,0,1,1,0,6,0,1,0,0,0,7,0,0,0,0,2,6,0
6537,674612687669989407,0,0,6,5,14,0,0,0,0,1,3,0,0,0,0,0,0,0
6538,674634611547090798,0,1,2,2,11,1,0,0,0,2,6,0,0,0,0,0,0,0
6539,674665662194151158,0,0,3,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0
6540,674736390816097045,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6541,6747666,0,0,1,0,2,0,0,1,1,1,2,0,0,0,1,3,12,0
6542,674810802667908711,0,1,2,2,6,1,0,0,0,3,11,0,0,0,0,0,0,0
6543,674927629402808476,0,0,2,6,16,0,0,0,0,0,1,0,0,0,0,0,0,0
6544,6749535,0,1,0,1,3,0,0,0,2,2,6,0,0,0,0,1,8,0
6545,675157878765516286,0,0,0,0,1,0,0,0,2,4,6,0,0,0,1,3,11,0
6546,675261887687472725,0,1,2,6,14,0,0,0,0,0,4,0,0,0,0,0,0,0
6547,675272169253779842,1,0,0,0,2,0,0,1,2,6,14,0,0,0,0,0,0,0
6548,675293911661385661,0,1,2,6,14,0,0,0,0,0,4,0,0,0,0,0,0,0
6549,675298170582981278,0,1,2,6,14,0,0,0,0,0,4,0,0,0,0,0,0,0
6550,675299489770020137,0,1,1,7,14,0,0,0,0,0,5,0,0,0,0,0,0,0
6551,675302078629377414,0,1,2,7,14,0,0,0,0,0,4,0,0,0,0,0,0,0
6552,675303661055265132,0,0,1,3,9,0,0,0,0,3,10,0,0,0,0,0,0,0
6553,675304266252891831,0,1,1,7,15,0,0,0,0,0,4,0,0,0,0,0,0,0
6554,675306210345795471,0,1,2,7,14,0,0,0,0,0,4,0,0,0,0,0,0,0
6555,675307838595482605,0,1,2,6,14,0,0,0,0,0,4,0,0,0,0,0,0,0
6556,675626819339425153,0,0,0,0,2,0,0,1,2,2,5,0,0,0,0,2,10,0
6557,675783532418962652,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6558,675918096767927080,0,1,1,2,7,0,0,0,1,3,10,0,0,0,0,0,0,0
6559,675945855312868894,1,0,3,3,11,0,0,0,0,1,5,0,0,0,0,0,1,0
6560,676124278481563839,0,0,0,0,1,0,0,0,1,5,10,0,0,0,0,2,7,0
6561,676155149894920572,0,1,1,11,17,0,0,0,0,0,1,0,0,0,0,0,0,0
6562,676158980889157425,0,1,1,11,17,0,0,0,0,0,1,0,0,0,0,0,0,0
6563,676196813790191490,0,0,2,6,15,0,0,0,0,1,2,0,0,0,0,0,0,0
6564,676222959627728905,0,0,3,5,8,0,0,0,0,1,3,0,0,0,1,3,8,0
6565,676362906575146508,0,0,1,0,11,0,0,0,3,0,6,0,0,0,0,1,3,0
6566,676637841911417304,0,0,0,0,2,0,0,0,1,4,11,0,0,0,0,1,6,0
6567,676710230945156267,0,0,4,4,11,0,0,0,0,2,6,0,0,0,0,0,0,0
6568,676715386657364597,1,0,0,0,1,1,1,0,3,0,8,0,2,0,1,1,5,1
6569,676751370861910628,0,0,1,3,9,0,0,0,0,3,10,0,0,0,0,0,0,0
6570,676753245715424415,0,1,1,7,15,0,0,0,0,0,4,0,0,0,0,0,0,0
6571,676758023743436065,0,0,1,3,8,0,0,0,1,3,10,0,0,0,0,0,0,0
6572,676761625471931211,0,0,1,3,9,0,0,0,0,3,10,0,0,0,0,0,0,0
6573,676764385850663432,0,1,2,4,13,1,0,0,0,1,5,0,0,0,0,0,0,0
6574,676764467500240383,0,0,1,3,7,0,0,0,1,3,11,0,0,0,0,0,0,0
6575,676769348495478107,0,0,1,3,8,0,0,0,1,3,10,0,0,0,0,0,0,0
6576,676771125033821491,0,1,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6577,676772634911501136,0,0,2,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0
6578,676778922240460727,0,0,1,3,8,0,0,0,1,3,10,0,0,0,0,0,0,0
6579,676783916278069224,0,0,1,3,8,0,0,0,1,3,10,0,0,0,0,0,0,0
6580,676784303459191148,0,1,2,7,14,0,0,0,0,0,4,0,0,0,0,0,0,0
6581,676797240465189414,0,1,2,6,14,0,0,0,0,0,4,0,0,0,0,0,0,0
6582,676810105353166582,0,1,2,6,14,0,0,0,0,0,4,0,0,0,0,0,0,0
6583,676837118968871143,0,0,0,0,0,0,0,0,1,6,14,0,0,0,0,0,5,0
6584,676876852712718582,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6585,677040297829102282,0,0,1,1,6,0,0,0,0,5,12,0,0,0,0,0,0,0
6586,677338292290997284,0,0,0,0,1,0,0,0,2,3,5,0,0,0,1,4,12,0
6587,677553346704378225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,19,0
6588,677612562784017639,0,0,4,4,11,0,0,0,0,2,6,0,0,0,0,0,0,0
6589,677676394561689273,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6590,677781076148276918,0,0,1,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6591,6778008,0,1,3,7,16,0,0,0,0,0,1,0,0,0,0,0,0,0
6592,678197803013763578,0,0,0,0,1,0,0,1,1,1,3,0,0,0,1,4,13,0
6593,678858693862079382,0,0,2,3,9,0,0,0,0,3,10,0,0,0,0,0,0,0
6594,678895634298871030,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6595,678923534862249102,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6596,678940613896781891,0,0,1,1,6,0,0,0,0,4,12,0,0,0,0,0,0,0
6597,678978530644010579,0,1,2,4,13,1,0,0,0,1,5,0,0,0,0,0,0,0
6598,678990043925401499,0,0,1,8,17,0,0,0,0,0,1,0,0,0,0,0,0,0
6599,679012143746820093,0,0,1,1,5,0,0,0,0,5,13,0,0,0,0,0,0,0
6600,679050465066398069,0,1,2,3,13,1,0,0,0,2,5,0,0,0,0,0,0,0
6601,679191079374439955,0,0,0,0,2,0,0,1,2,3,6,0,0,0,0,1,9,0
6602,679535653990877777,1,0,1,0,7,0,0,0,3,3,5,0,0,0,0,1,5,0
6603,679642843660446032,0,0,0,1,1,0,0,1,1,1,7,0,0,1,1,5,8,0
6604,679711250750005215,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,5,15,0
6605,679716959988878950,0,0,0,9,18,0,0,0,0,0,1,0,0,0,0,0,0,0
6606,679719991119397001,0,0,1,2,4,0,0,0,2,4,13,0,0,0,0,0,0,0
6607,679854283218760085,0,0,1,2,8,0,0,0,0,4,11,0,0,0,0,0,0,0
6608,679858464913904452,0,0,1,2,8,0,0,0,0,4,11,0,0,0,0,0,0,0
6609,679870314565018697,0,0,1,2,8,0,0,0,0,4,11,0,0,0,0,0,0,0
6610,680279525448070937,0,0,1,2,8,0,0,0,0,4,11,0,0,0,0,0,0,0
6611,680304077571909169,0,0,0,0,2,0,0,1,2,3,6,0,0,0,0,1,9,0
6612,680320634071752904,0,0,1,2,8,0,0,0,0,4,11,0,0,0,0,0,0,0
6613,680359113516339111,0,0,1,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6614,680359117482919019,0,0,1,1,5,0,0,0,0,5,13,0,0,0,0,0,0,0
6615,680359665992434444,0,0,1,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6616,680362642528713901,0,1,2,3,12,1,0,0,0,1,5,0,0,0,0,0,0,0
6617,680362951655260506,0,1,2,3,12,1,0,0,0,1,5,0,0,0,0,0,0,0
6618,680363112033639054,0,1,2,3,12,1,0,0,0,1,5,0,0,0,0,0,0,0
6619,680402559531965283,0,0,4,1,6,0,1,0,0,0,6,0,0,0,1,2,5,0
6620,680428910385556506,0,0,2,2,8,0,0,0,0,3,9,0,0,0,0,0,1,0
6621,680434275837219699,0,0,1,8,18,0,0,0,0,0,1,0,0,0,0,0,0,0
6622,680474547753052108,0,1,2,7,17,0,0,0,0,0,1,0,0,0,0,0,0,0
6623,680764535831501138,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6624,681019543236792148,0,0,4,4,11,0,0,0,0,2,6,0,0,0,0,0,0,0
6625,681172281334261972,0,0,0,0,2,0,0,1,2,2,5,0,0,0,0,2,10,0
6626,681325987718530500,0,0,1,2,7,0,0,0,0,4,11,0,0,0,0,0,0,0
6627,681326552949366039,0,0,1,3,10,0,0,0,0,3,8,0,0,0,0,0,0,0
6628,681649057040223314,0,0,2,2,8,0,0,1,0,2,6,0,0,0,0,0,3,0
6629,681678063767839435,0,1,1,11,17,0,0,0,0,0,1,0,0,0,0,0,0,0
6630,681799609182921743,0,1,3,4,13,0,0,0,0,2,4,0,0,0,0,0,0,0
6631,681802841359920465,0,1,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6632,681803075073896926,0,0,1,3,8,0,0,0,0,3,11,0,0,0,0,0,0,0
6633,681880,0,1,0,1,3,0,0,0,2,2,7,0,0,0,0,1,7,0
6634,681944615380209575,0,1,3,3,12,1,0,0,0,2,5,0,0,0,0,0,0,0
6635,682159754718952808,0,1,2,3,7,0,0,0,0,3,11,0,0,0,0,0,0,0
6636,682464750414072922,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6637,682587992739170189,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6638,682626668418920940,0,0,0,0,1,0,0,1,2,3,7,0,0,0,0,1,9,0
6639,682691211159686099,0,1,0,1,3,0,0,0,2,2,5,0,0,0,0,1,9,0
6640,682751077675869280,0,1,2,8,16,0,0,0,0,0,1,0,0,0,0,0,0,0
6641,682806282693900590,0,0,1,1,5,0,0,0,3,4,13,0,0,0,0,0,0,0
6642,682911405592610981,0,0,0,1,8,0,0,0,3,0,9,0,0,0,0,1,3,0
6643,683238884299335129,0,0,1,2,6,0,0,1,1,4,12,0,0,0,0,0,0,0
6644,683260150264474174,0,0,2,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6645,683275005606614833,0,0,1,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6646,683312037140944400,0,1,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6647,683454959382790265,0,0,2,3,10,0,0,0,0,1,8,0,0,0,0,0,0,0
6648,683573622760527675,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6649,683925969337124538,0,0,0,0,2,0,0,1,2,2,5,0,0,0,0,2,10,0
6650,683938630906973068,0,0,2,2,9,0,0,1,0,2,9,0,0,0,0,0,0,0
6651,684051569731173024,0,1,0,1,2,0,0,0,3,0,3,0,0,0,0,3,11,0
6652,684081864530333530,0,0,1,5,12,0,0,0,0,1,7,0,0,0,0,0,0,0
6653,684102942929692755,0,0,0,0,2,0,0,1,2,2,5,0,0,0,0,2,10,0
6654,684128396823289130,0,0,2,2,9,0,0,0,0,2,6,0,0,0,0,0,3,0
6655,684132433345639135,0,0,2,0,10,0,2,1,1,1,2,1,0,0,2,0,3,0
6656,684178203144141156,0,0,2,2,8,0,0,0,0,3,9,0,0,0,0,0,1,0
6657,684184775662280236,0,0,3,3,11,0,0,0,0,1,7,0,0,0,0,0,0,0
6658,684193203520005076,0,0,3,3,11,0,0,0,0,1,6,0,0,0,0,0,1,0
6659,684587425220316900,0,1,3,2,11,1,0,0,0,1,6,0,0,0,0,0,0,0
6660,684680979902076244,0,0,4,5,14,0,0,0,0,1,3,0,0,0,0,0,0,0
6661,684705875093255526,0,0,1,1,2,1,0,1,3,0,8,0,0,0,3,0,6,0
6662,684869194843846056,0,0,1,2,8,0,0,0,0,4,11,0,0,0,0,0,0,0
6663,684871352352471484,0,1,3,3,9,1,0,0,0,2,8,0,0,0,0,0,0,0
6664,684910718347483111,0,0,0,0,2,0,0,0,3,0,5,0,0,1,1,4,9,0
6665,684949649340103045,0,0,0,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6666,684959360810977564,0,0,1,2,8,0,0,0,0,4,11,0,0,0,0,0,0,0
6667,6851003,0,0,3,3,11,0,0,0,0,1,6,0,0,0,0,0,1,0
6668,6852100,0,0,4,4,12,0,0,0,0,2,5,0,0,0,0,0,0,0
6669,685301326743037976,0,1,0,1,3,0,0,0,3,3,7,0,0,0,0,1,7,0
6670,685301464188181893,0,1,0,1,3,0,0,0,3,3,8,0,0,0,0,1,6,0
6671,685301516458081885,0,1,0,1,3,0,0,0,2,2,6,0,0,0,0,1,8,0
6672,685301592187044097,0,1,0,1,3,0,0,0,2,2,7,0,0,0,0,1,7,0
6673,685301716002875295,0,1,0,1,3,0,0,0,3,3,8,0,0,0,0,1,6,0
6674,685303019539639191,0,1,0,1,3,0,0,0,3,3,8,0,0,0,0,1,6,0
6675,685303163534441142,0,1,0,1,3,0,0,0,2,2,6,0,0,0,0,1,8,0
6676,685303396533297556,0,1,0,1,3,0,0,0,2,2,6,0,0,0,0,1,8,0
6677,685303570073628133,0,1,0,1,3,0,0,0,2,2,5,0,0,0,0,1,9,0
6678,685303830646788775,0,1,0,1,4,0,0,0,1,2,5,0,0,0,0,1,9,0
6679,685303839668013059,0,1,0,1,4,0,0,0,1,2,5,0,0,0,0,1,9,0
6680,685303918864764924,0,1,0,1,3,0,0,0,3,3,8,0,0,0,0,1,6,0
6681,685304045598731399,0,1,0,1,3,0,0,0,3,3,8,0,0,0,0,1,6,0
6682,685304133052740602,0,1,0,1,3,0,0,0,3,3,8,0,0,0,0,1,6,0
6683,685304235278846952,0,1,0,1,4,0,0,0,1,2,5,0,0,0,0,1,9,0
6684,685304317747878694,0,1,0,1,4,0,0,0,1,2,5,0,0,0,0,1,9,0
6685,685304454168123320,0,1,0,1,4,0,0,0,1,2,5,0,0,0,0,1,9,0
6686,685304564953510890,0,1,0,1,3,0,0,0,2,2,6,0,0,0,0,1,8,0
6687,685304689193595127,0,1,0,1,3,0,0,0,3,3,7,0,0,0,0,1,7,0
6688,685304818371117767,0,1,0,1,3,0,0,0,3,3,7,0,0,0,0,1,7,0
6689,685305150853048802,0,1,0,1,3,0,0,0,2,1,5,0,0,0,0,2,9,0
6690,685305246759006897,0,1,0,1,3,0,0,0,2,1,5,0,0,0,0,2,9,0
6691,685305404463738097,0,1,0,1,3,0,0,0,2,1,5,0,0,0,0,2,9,0
6692,685305616354508677,0,1,0,1,3,0,0,0,2,1,5,0,0,0,0,2,9,0
6693,685306236938875625,0,1,0,1,3,0,0,0,2,2,5,0,0,0,0,1,9,0
6694,685306333028936874,0,1,0,1,3,0,0,0,3,3,8,0,0,0,0,1,6,0
6695,685306559369014994,0,1,0,1,3,0,0,0,3,3,7,0,0,0,0,1,7,0
6696,685307455721344591,0,0,3,6,17,1,0,0,0,0,1,0,0,0,0,0,0,0
6697,685317266536463051,0,1,1,3,11,1,0,0,0,2,6,0,0,0,0,0,0,0
6698,685342427338402782,0,0,1,6,13,0,0,0,0,1,5,0,0,0,0,0,0,0
6699,685382857457422203,0,0,1,0,5,0,0,0,2,0,3,0,0,1,1,2,8,0
6700,685470866981595065,0,0,2,1,8,0,0,0,2,1,3,0,0,0,0,2,7,0
6701,685664816760342471,0,1,2,2,9,1,0,0,0,2,8,0,0,0,0,0,0,0
6702,685738224817937859,0,0,5,3,10,0,0,0,0,3,7,0,0,0,0,0,0,0
6703,685739769657533207,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6704,686058064003280914,0,1,0,1,4,0,0,0,1,2,5,0,0,0,0,1,9,0
6705,686066690776470652,0,1,2,7,17,0,0,0,0,0,1,0,0,0,0,0,0,0
6706,686074912823446320,0,0,2,1,7,0,0,0,2,1,2,0,0,0,0,2,9,0
6707,686107444411089923,0,0,0,0,2,0,0,1,2,3,8,0,0,0,0,1,7,0
6708,686185174974311287,0,0,0,1,1,0,0,1,1,1,7,0,0,1,1,5,8,0
6709,686204402411809162,0,0,2,1,1,0,0,0,2,3,8,0,0,0,0,2,7,0
6710,686204704112240461,0,0,1,1,6,0,0,0,0,4,12,0,0,0,0,0,0,0
6711,686239994105533187,0,1,3,2,6,0,0,0,0,3,6,0,0,0,0,0,5,0
6712,686279316731542349,0,0,3,7,16,0,0,0,0,0,1,0,0,0,0,0,0,0
6713,686409816895779697,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6714,686513679132656772,1,0,3,3,10,0,0,0,1,1,7,0,0,0,0,0,0,0
6715,686600792020919162,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6716,686785936911887313,0,0,0,0,2,0,0,1,2,3,8,0,0,0,0,1,7,0
6717,686831799099162982,0,0,0,0,1,0,0,1,2,3,9,0,0,0,0,1,7,0
6718,686860816195556239,0,1,2,5,13,0,0,0,0,3,4,0,0,0,0,0,0,0
6719,686865900075166661,0,0,0,0,1,0,0,1,2,3,9,0,0,0,0,1,7,0
6720,686872126317713127,0,0,2,2,9,0,0,0,0,2,8,0,0,0,0,0,1,0
6721,686889562869753651,0,1,2,3,12,1,0,0,0,2,6,0,0,0,0,0,0,0
6722,686889562980188528,0,1,2,4,14,1,0,0,0,2,4,0,0,0,0,0,0,0
6723,686903591596176151,0,0,1,5,16,0,0,0,0,0,2,0,0,0,0,0,0,0
6724,687045339532305386,0,1,3,4,13,1,0,0,0,1,4,0,0,0,0,0,0,0
6725,687069561481679611,0,1,0,1,3,0,0,0,2,2,6,0,0,0,0,1,8,0
6726,687086837423510957,0,1,2,7,17,0,0,0,0,0,1,0,0,0,0,0,0,0
6727,687108520555040587,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,5,15,0
6728,687215887081269359,0,0,0,1,3,0,0,0,1,5,12,0,0,0,0,0,4,0
6729,687484420115401424,0,0,2,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0
6730,687586408615033125,0,0,0,1,1,0,0,1,1,1,7,0,0,1,1,5,8,0
6731,687590282644155938,0,0,2,0,2,0,0,1,0,1,4,0,0,0,2,3,10,0
6732,687620649517759250,0,1,2,1,5,0,0,0,0,2,4,0,0,0,0,1,8,0
6733,687630606684267491,0,0,1,3,8,0,0,0,1,3,10,0,0,0,0,0,0,0
6734,687659323717713434,0,1,1,1,6,0,0,0,2,3,11,0,0,0,0,0,0,0
6735,687818920234993492,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6736,687892092629734916,0,0,5,5,13,0,0,0,0,1,4,0,0,0,0,0,0,0
6737,688200731184736619,0,1,1,0,8,0,0,0,0,0,4,0,0,0,0,2,8,0
6738,688223858563410093,0,1,2,2,7,1,0,0,0,3,10,0,0,0,0,0,0,0
6739,688241304801836020,0,0,2,2,7,0,0,0,0,2,8,0,0,0,0,0,3,0
6740,688269935647742973,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6741,688318916729878855,0,0,2,2,9,0,0,0,0,2,8,0,0,0,0,0,1,0
6742,688607311212760824,0,1,2,7,13,0,0,0,0,0,5,0,0,0,0,0,0,0
6743,688956286638782425,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6744,688960171386200605,0,0,1,5,11,0,0,0,1,1,6,0,0,0,0,0,0,0
6745,688981099330537564,0,0,2,0,3,0,0,1,0,4,8,0,0,0,0,0,6,0
6746,689018530120005694,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6747,689023265014344230,0,0,1,9,17,0,0,0,0,0,1,0,0,0,0,0,0,0
6748,689072667354705138,0,0,0,0,2,0,0,1,2,2,5,0,0,0,0,2,10,0
6749,689195780356186066,0,0,0,0,1,0,0,1,2,3,9,0,0,0,0,1,7,0
6750,689269857053763718,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6751,689271843889822044,0,0,0,0,1,0,0,1,1,2,7,0,0,0,0,2,10,0
6752,689441688793190754,0,0,1,0,1,0,0,1,1,1,2,0,0,0,1,4,13,0
6753,689728759375970198,0,0,2,0,6,0,0,0,0,1,2,0,0,0,2,3,10,0
6754,689773506767639493,0,1,3,3,13,1,0,0,0,2,4,0,0,0,0,0,0,0
6755,689806536192289172,0,0,1,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6756,689869381512337633,0,0,4,6,15,0,0,0,0,0,1,0,0,0,0,0,0,0
6757,689938677681938077,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6758,689951243240206839,0,0,5,6,16,0,0,0,0,0,1,0,0,0,0,0,0,0
6759,690030203223154815,0,1,0,1,4,0,0,0,1,2,5,0,0,0,0,1,9,0
6760,6902565,0,1,2,8,15,0,0,0,0,0,3,0,0,0,0,0,0,0
6761,690404863563324376,0,1,2,2,11,1,0,0,0,2,6,0,0,0,0,0,0,0
6762,690465989353772296,0,1,2,6,13,0,0,0,0,1,4,0,0,0,0,0,0,0
6763,690488843191560649,0,0,1,2,7,0,0,0,0,4,12,0,0,0,0,0,0,0
6764,690508592669092474,0,0,0,5,12,0,0,0,1,1,7,0,0,0,0,0,0,0
6765,690570779792046259,0,1,2,8,14,0,0,0,0,0,4,0,0,0,0,0,0,0
6766,690581763125031037,1,0,5,3,11,0,0,0,0,2,6,0,0,0,0,0,0,0
6767,690588104318485452,1,0,3,0,8,0,1,1,1,1,2,1,0,0,2,0,4,0
6768,690597168820794776,0,1,2,3,12,1,0,0,0,2,6,0,0,0,0,0,0,0
6769,690688388697235556,0,0,2,0,4,0,0,0,0,1,4,0,0,0,1,4,12,0
6770,691335963511476410,0,0,4,6,16,0,0,0,0,0,1,0,0,0,0,0,0,0
6771,691360553438413017,0,1,1,0,7,0,1,0,0,0,6,0,0,0,0,2,6,0
6772,691363397087964099,0,0,1,0,1,0,0,0,1,0,2,0,0,1,1,6,13,0
6773,691370327052497585,0,1,2,4,13,1,0,0,0,2,5,0,0,0,0,0,0,0
6774,691370407507787517,0,1,3,3,12,1,0,0,0,2,5,0,0,0,0,0,0,0
6775,691386538526994090,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6776,691443305198330614,1,0,0,0,2,0,0,1,2,8,14,0,0,0,0,0,0,0
6777,691489902217011511,0,1,0,1,3,0,0,0,2,2,5,0,0,0,0,1,9,0
6778,691508257822225194,0,0,0,0,0,0,0,1,2,7,17,0,0,0,0,0,1,0
6779,691514043833666539,0,1,0,1,3,0,0,0,3,3,7,0,0,0,0,1,7,0
6780,692044056491207147,0,0,2,5,14,0,0,0,0,2,3,0,0,0,0,0,0,0
6781,692057281747784997,0,1,2,7,14,0,0,0,0,0,4,0,0,0,0,0,0,0
6782,692060113304300923,0,1,1,7,14,0,0,0,0,0,5,0,0,0,0,0,0,0
6783,692098564378505407,0,0,0,3,9,0,0,0,1,3,10,0,0,0,0,0,0,0
6784,692678124295764780,0,0,0,0,0,0,0,0,1,3,11,0,0,0,0,2,8,0
6785,693547051903964458,0,1,1,0,6,0,1,0,0,0,7,0,0,0,0,2,6,0
6786,693564296951334021,0,1,2,7,17,0,0,0,0,0,1,0,0,0,0,0,0,0
6787,693592655756666982,0,0,1,1,6,0,0,0,3,3,12,0,0,0,0,0,0,0
6788,693639578044519502,0,0,0,1,7,0,0,1,3,6,9,0,0,1,1,1,1,0
6789,693887491029067611,0,1,1,8,14,0,0,0,0,1,4,0,0,0,0,0,0,0
6790,694094639445226895,0,0,0,0,2,0,0,1,2,3,8,0,0,0,0,1,7,0
6791,694097330504802728,0,0,1,3,10,0,0,0,1,2,8,0,0,0,0,0,0,0
6792,694103856841049612,0,0,2,5,14,0,0,0,0,2,3,0,0,0,0,0,0,0
6793,694196859564093298,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6794,694212528485944088,0,0,1,9,17,0,0,0,0,0,1,0,0,0,0,0,0,0
6795,694264109020724833,0,0,4,7,15,0,0,0,0,1,2,0,0,0,0,0,0,0
6796,694276174786809481,0,0,5,6,14,0,0,0,0,1,3,0,0,0,0,0,0,0
6797,694338096153374789,0,0,0,0,0,0,0,0,2,2,9,0,0,0,1,0,11,0
6798,694742990362855934,0,0,1,5,12,0,0,0,0,2,6,0,0,0,0,0,0,0
6799,694830479144494318,0,0,0,1,5,0,0,0,1,5,14,0,0,0,0,0,0,0
6800,694836254123585818,0,0,4,3,11,0,0,0,0,2,6,0,0,0,0,0,0,0
6801,694839852723106131,0,1,0,1,4,0,0,0,3,3,7,0,0,0,0,1,6,0
6802,694842532901972965,0,0,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6803,694877222311985538,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,6,14,0
6804,694886866362590209,0,0,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0
6805,694908538247132661,0,0,2,3,9,0,0,1,0,2,5,0,0,0,0,0,3,0
6806,694929573321113559,0,0,1,3,9,0,0,0,0,3,10,0,0,0,0,0,0,0
6807,694933044029191100,0,0,3,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0
6808,694950269405352289,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
6809,694966463033729639,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,14,0
